ISOMAP1,ISOMAP2,ISOMAP3,ISOMAP4,Rings
-8.462900617273649,-7.16616850543367,-0.6900476744986147,0.1454600556732435,9
-9.45287845537668,-8.068985927525112,-0.8293631846225892,0.5133131719768748,9
10.3334742917799,-2.3128854847392724,-0.15863578651310714,0.0006502083155244934,9
-9.85084333747062,-8.398754981996897,-0.8332893037887653,0.8283209367977721,9
-3.0342794332938596,10.516401518115567,-0.46251954857612215,-0.32639240014664134,11
-3.1720902470175725,11.232279844548989,-0.5987573435105187,-0.8436438917169529,11
-3.3380726342927187,11.744045547015347,-0.35825332617168615,-0.6207189483892579,11
-9.591103776005447,-8.162498190897699,-0.8279922816294266,0.8362709215640263,10
-2.5375256162098045,8.857066978231808,-0.4216614518569503,-0.18420738455025054,9
-10.686048618009554,-9.193345903134981,-0.9789362406328328,0.8148905010835269,8
-3.607339734551801,12.744340096329346,-0.5392488882093566,-1.0946503456456511,9
11.101308452563718,-2.514442352010023,-0.09372251546046029,0.0048126449176350465,7
-2.8820511095791543,9.969944482417135,-0.4503233565864487,-0.25170304712090397,14
-11.226145080037377,-9.687697787074324,-1.0400461386787485,0.894084320635878,6
11.6868158672347,-2.6662289123147778,-0.04080054179244653,0.0065545166927011966,6
13.867527321597581,-3.234312174959053,0.1794019618992369,0.01716361111315579,5
11.342437728321967,-2.5772040244428096,-0.07298738098276163,0.005651525506222704,6
11.183114245920471,-2.5353306666879107,-0.08902812101115302,0.004574182965643433,8
-2.8983264241026507,-1.9357258128407147,1.3642210576271505,-0.8105950788327767,19
-4.436441891114976,0.9300958322452196,2.179315531839621,0.8538565478927603,18
-4.398921640304336,-3.3635695484088517,0.7909360903120548,-0.8314067604819247,17
-3.6492872139772965,12.897058676226964,-0.5264772724255989,-1.105467134300339,9
-4.3547798129231925,15.4449452992705,-0.5079748503336847,-1.603491610676547,7
11.76288441191541,-2.686364614314929,-0.046792414282773094,0.006155180623562212,7
13.780760506282855,-3.211691791083268,0.17032990283411148,0.0167050160019362,7
-3.6826549095487398,13.018641710107751,-0.5511444798398178,-1.1904248037294791,8
-4.487031383544485,15.922440072847158,-0.5167797919097606,-1.7000280838354667,7
-11.675132665384709,-10.058992416288957,-1.0179359329905635,1.1029302059224444,9
-3.8312690646904546,13.55504418570462,-0.5635840334488958,-1.3028882511540212,9
-10.980575463077896,-9.458825272406683,-1.0013153004444992,0.8931136053524313,9
-2.673380610974945,9.185234126799354,-0.3557194784512071,0.06948435870530995,10
-2.819927306146075,9.711143306770747,-0.35918331311735846,0.039209690933503634,10
-3.265307067357936,-2.3402686523651295,0.5873598546282165,-0.3784222664486543,16
-6.505204774145055,-5.35816263247594,-0.3856471443237346,-0.24708957749630486,11
-8.690772027551155,-7.261469455900673,-0.5700689282983842,0.6828279864873015,10
-3.306299120479742,11.657529300142992,-0.5172245832408845,-0.867158425376995,10
-9.118539890336798,-7.683165078285809,-0.6485747339360124,0.7462325497174271,10
13.15486216774925,-3.048776294644231,0.10805871986333491,0.013838025991358142,9
15.994018273025333,-3.78807268329571,0.38195690860051057,0.026446331023063197,5
14.743125373362584,-3.4618611348667017,0.25448903648892673,0.019960977539059486,4
-5.27448831482502,-4.2142541132725935,0.14093428824795104,-0.9636089934527992,15
-1.8374219679922656,6.354237248578157,-0.3776067872534461,0.4084016782814257,9
-1.4366399345216645,4.634005539343221,-0.24154395645153665,0.9147128769146801,10
-2.249411249890014,7.223090707442963,-0.35862475415536443,0.8397974403784911,10
-2.6825446243008906,9.062330373041096,-0.3694338157305837,0.3250950176853339,12
-7.629714970725474,-6.402952040254643,-0.6681895772587841,0.21758483420216887,10
-2.2440943089503564,7.8035787726932,-0.1485646598826754,0.43655063414857864,13
-3.364874910362139,-0.804061824852441,1.856184609186462,-0.3207864988745326,16
-2.4388672903728783,8.380899066197236,-0.30721030157385437,0.3528620712458916,13
-2.6762574146901925,7.6859991224719515,-0.33198559845791004,1.5021438383156893,13
-5.345692331830139,-4.280825058870479,0.08066714030273953,-0.44786876870440306,13
-2.019378117718033,7.017472364104527,-0.157027293602672,0.6809433635981299,13
-4.129630458056192,-3.1711509393608814,0.020710654912812477,-0.6622463163077614,12
-3.7225518226716963,3.4397543876988252,6.15279260851839,0.7107104614718198,18
-3.685648706875177,3.5629407897454755,1.56198758927151,2.104504810643581,16
-3.167370724768096,-0.5693002942356021,9.179365592191319,-1.0013424046685424,14
-2.9836118035646932,3.199371779455788,4.370259823808701,4.80021749366112,20
-1.8894257321171655,3.0270144178481933,2.0573068540386164,3.550900349231536,20
-3.201078885672355,0.09138076133303835,4.49672496193354,-0.3907208064866342,14
-2.1269563831448353,3.482658903878107,0.6025117451296552,2.9900657704122406,12
-2.434795785820682,-0.8483978092037109,5.370719253317191,0.037249465397497135,14
-2.9448194342719174,10.18827819403328,-0.4304201482785231,-0.1951803710044919,7
-5.893767381558621,-4.78592030216594,-0.01740496648692648,-0.7587016395705717,8
-3.0710852201042207,10.72486098199702,-0.43672741422733796,-0.36355036479244945,8
15.021432912014404,-3.5346042670613365,0.2921481543273141,0.0222423572897965,5
11.676088126784949,-2.663965998176845,-0.03969476036911642,0.007119387505099749,7
13.43224595379591,-3.120964513421794,0.13501154301788593,0.015057957418355897,5
12.314563967266892,-2.830128161154245,0.023544240587560588,0.010000634525980046,8
14.880893954793851,-3.4981440221932125,0.27737127979229337,0.021644250773386865,4
-5.995394036163407,-4.573031042860286,0.46520845591057175,-0.483646476915642,11
-5.6210392182997415,-4.533509861936769,-0.1371663181780342,0.17786031846539693,14
-4.250044544967619,-1.8293268880986548,0.654811487636516,-0.7658965282738106,21
-2.1316742368793093,7.454084944486124,-0.4664615565537636,0.07737555381213869,10
-2.038447607643897,7.067600199434648,-0.21832474665641394,0.29566499642586525,10
-0.9559639213540846,3.174987273485435,-0.5186544731370595,0.5526830638033605,12
-4.005292614531872,-3.032855650118953,0.3801849399630649,-0.8831245260177493,13
-1.95273604768686,6.770830611060872,-0.3794934433610136,0.35164291454228525,12
-1.408688523497487,4.795892823033206,-0.3692133551786577,0.7576290982486953,10
-1.6941860878335178,5.876518689799381,-0.655036757485696,0.09057943961503881,11
-2.067616018541708,7.213442611641964,-0.5247833684392939,0.02160851471110178,9
-4.947308414587683,-3.893948836162867,0.5126946014432157,-0.9718319217459984,13
-5.283126972361266,-4.207817932287424,0.46091789943437683,-0.49526276121812113,12
-6.6880774665460345,-5.177182960062069,0.5537510500851499,-0.39818103590567844,14
11.778439063926312,-2.688442656066175,-0.038775587999465934,0.005005762997728441,8
-2.737903422534243,9.651661118806942,-0.5606372371438691,-0.3453296184038855,10
-7.125194444473835,-5.928019439306344,-0.4160877082737415,0.08421054332409361,12
-3.0696727739364467,10.536880607686697,-0.36925141336010764,-0.22674387185527656,11
-3.9150593235892197,-2.8971334061034173,0.7508185973536067,-0.20618558534855722,16
-6.349803758239344,-5.202517038351621,0.06114301561534929,-0.40683058719222576,15
-5.722912151557469,-4.622897661778458,0.026353185404838414,-0.23573971432202495,10
-3.5532453403638304,12.551410398178442,-0.5399492398916375,-1.0884639407134482,9
-7.286245560955498,-5.726910264671089,-0.19192140426331847,-0.01990252375431145,13
-3.173040259112901,10.90734444644068,-0.3536181277146237,-0.182870853088759,12
-2.7470859005108386,9.36550386305476,-0.3029438378565066,0.09314944074962,13
-9.948002163720126,-8.480830409857486,-0.8085096692139927,0.8046282865525202,8
-3.5743711394794775,12.345468485015592,-0.4374438173053894,-0.6365967247049243,9
10.55010411777127,-2.3695284821246725,-0.1729589777000552,-0.0008612458234586194,9
9.636675364694474,-2.1316641622746424,-0.2502303401575139,-0.0040943978191927185,8
-2.6560538726663485,9.043477141177663,-0.33378469024525786,-0.06004114135649137,13
11.254408463100061,-2.553976963600829,-0.09333239504579366,0.004097474048765557,7
-3.3060170920621097,11.386219314166276,-0.37105541514068685,-0.2750494801851649,10
-11.70273782947938,-10.040471039377016,-0.950851476981422,1.182535786213887,7
-3.837692415244815,13.579454284909707,-0.553494705921086,-1.2817625052515407,12
-8.046358770435596,-6.663789927986518,-0.47622061191637943,0.5227572414505395,9
-3.029800179747104,10.38620845216025,-0.38304148543027355,-0.33645790097729894,14
-7.3291442478981965,-6.094977585432436,-0.25246150430410325,0.21958746340845967,10
-9.298866948463687,-7.809457100436921,-0.6706601555131703,0.8329471603275229,8
10.449484417856548,-2.342260555912089,-0.17997991009174177,-0.0020936849256042124,7
-8.900759558377919,-7.44387250114342,-0.5657428866933407,0.6738559558207333,10
-3.8887115321589216,13.471334095260692,-0.45446699050785494,-0.8399590985162976,8
-3.665738570668054,12.956073179005525,-0.4629352120900712,-1.065243349735041,9
-3.4612694900802845,11.939614039712717,-0.43165176272882727,-0.5490006896438738,11
-3.215271033859457,11.052733959223298,-0.41932011172346156,-0.4997033041884074,9
-3.558587469437484,12.28749263721336,-0.42975139344586843,-0.5956646571502856,11
9.708441836010145,-2.1479117104865733,-0.2427592177476385,-0.0059072622549745536,10
-3.526171398040211,12.171922176614881,-0.43462409657616047,-0.6237377303401277,9
-3.990234720936252,13.833895170279026,-0.4616840378981993,-0.9096416898588311,7
11.53578230630421,-2.627661006433308,-0.05086535169852761,0.0068758435419919856,7
-2.1697015711595515,7.300114412034787,-0.273863839143426,0.41402165327171736,11
-2.8865811634132026,10.019599476516115,-0.3321969766611315,-0.24317022227092078,15
-6.776129198639593,-5.593379329247601,-0.20551164044601003,0.06759149095804085,13
-5.7927414687369625,-4.644117291452225,-0.2979682348205033,0.6667314277036868,14
-3.1646058356289894,-2.272933895812835,0.06273877709060721,0.1511270696959364,22
13.126774584635905,-3.041552015303227,0.10621719006182218,0.01385461523475976,7
8.804774827313834,-1.912582291792544,-0.29474741095891743,-0.007423520949785695,12
12.754348955409165,-2.944725617536738,0.06953070125159644,0.012277751642294514,9
-6.43402544623618,-5.228520581164182,0.07260621638299955,-0.16028411140906235,17
13.527688367575195,-3.145990237022044,0.1442722485622245,0.01562589032196421,5
14.246622833466112,-3.333288609756142,0.21057053177445564,0.018666482074230016,5
12.66135048080382,-2.920552240741226,0.06048086661695396,0.011896638432134295,8
12.096180620986482,-2.7734544482354053,0.0031046669676866537,0.009243867063110566,8
11.85381876281972,-2.7103961938330143,-0.02061109168683002,0.008187898802452428,10
12.372988005929205,-2.845527625585288,0.030924233891315326,0.010546930791318547,13
11.633807306695413,-2.6528895592239254,-0.04313075233442633,0.0069276623841545365,9
12.755189483061432,-2.9448305196031104,0.06726388181326988,0.012017186870168745,7
11.7018916694392,-2.668922120805185,-0.07245430537560035,0.0030152482469544013,7
12.1659503536211,-2.79063689037373,-0.013824546222431431,0.00691076495469509,7
-4.803137128713661,-3.7457239911512166,0.557217947359764,-0.5809943022406548,13
-2.2004251358572158,7.691631782982156,-0.336570991395255,0.26232435538179655,12
-2.1120343970534727,7.3251266368226675,-0.13940587470637877,0.4932856537606273,15
-4.656720184979514,-3.6338754493497545,0.3345335613093077,-0.8529183194245639,15
-5.540984785484408,-4.0158683960123485,-0.07505057680932421,0.17723733234226982,15
-5.750134841807822,-3.975401388985005,0.3328504146172853,-0.13480764125138633,19
-6.411858497401357,-5.194114145041726,-0.04311353812165469,0.189718731540071,10
-1.5674289420141034,5.355944731526028,-0.07894929757737708,0.85020358234479,15
-2.036501963650785,7.103122844665473,-0.34930922765298356,0.273022283237849,13
-2.455678055651756,8.624689317872114,-0.40203679537766557,-0.0369245606487314,11
-2.8388003505180284,9.57222355434334,-0.4408826413021497,0.2321406734846279,12
-6.6947971155743735,-5.372995071313214,-0.021443838802700562,-0.21498133116076487,11
14.164488156730705,-3.3115105849640654,0.20824369345777305,0.018388075899470845,4
-12.40043810897686,-10.765192939137087,-1.1952716623937287,1.0829316851286026,6
-3.1987111303268785,11.331668619338366,-0.569675359224543,-0.8425934759856434,11
-6.622431266942608,-5.473197911574228,-0.5571504935135076,-0.27385593464488417,14
-11.288162207870746,-9.641872185583736,-0.9267239736633778,1.2151550669057922,8
-8.368532234004254,-6.9512003495417645,-0.45375414458858815,0.5029716023725787,9
-3.507556502361163,12.384591849546194,-0.47239195723708044,-0.9553345101403513,13
-3.136253371039321,4.239077304482282,0.9751752285805496,2.8138558330763432,22
-4.203540667422566,-3.225545006565899,0.05055980417500993,-0.03392096862306414,16
-4.191967466663008,-3.2208667556001456,-0.04001964027076463,0.2187260440148602,14
-2.629946474467098,-1.7832909492167823,-0.03601976719797078,-0.014957217834456863,15
-4.943088111047947,-3.625061629822941,0.41277843688505844,-0.161763784177375,13
-2.5256772538844285,-0.9522946655955808,2.574160539638115,-0.4661245776582426,22
-1.7227288689978608,5.294801488066102,-0.1715838957574304,1.1992917060627672,12
-3.635218416737609,-0.8219862646556729,2.0880820459808964,-0.3740861016404974,18
-2.9554763529891583,-2.0630726259747525,0.501810112578178,-0.25055541297951983,20
-2.96469846011415,10.264810517778383,-0.4522144245631741,-0.28384263499731865,11
-2.659495392794132,9.040991358434471,-0.2697630923772647,0.11986287622143098,15
11.370697793422158,-2.58388373588108,-0.08991120083225466,0.0036898187425532234,7
-3.491768100628623,12.329255495705937,-0.5457660168083104,-1.053550622522725,9
-8.103689324679044,-6.716598576805966,-0.48447714176039713,0.5358328360689601,14
-7.0871825975862475,-5.806845515879883,-0.20538002234828961,0.39830789084791396,14
-2.6058982491363105,9.139139106477584,-0.35811769474333993,-0.2722655575579213,10
-7.3248838411129755,-6.000198084766457,-0.29756254011461253,0.24183011409912145,10
-3.056661592739138,10.486081260863772,-0.4032145093751464,-0.3601365507186179,17
-9.279404067490535,-7.791081478848337,-0.6364817257376708,0.7783868000224758,9
-2.766611556674634,9.677344054244466,-0.32982882579630957,-0.29203145775645545,10
-5.936427130203227,-4.36828871435904,-0.16323669627125795,0.3121025082852833,17
-1.6304099453511518,5.5855823381134035,-0.3991007962031556,0.47021529797950756,12
-5.261379368574613,-4.193092193451687,0.3026038243231034,-0.6771088622684603,15
-2.3128184755814987,7.810529361244044,-0.28483824695245086,0.28393835912779736,19
-5.16559049357651,-4.09516139131599,0.06709529725062527,0.12059798824214679,26
12.934400057054932,-2.9917663996915174,0.08224082155826347,0.012856764239966423,6
13.238821134909575,-3.070689718628557,0.11722702316180128,0.014332277795296037,6
13.11949867329444,-3.0399039734317967,0.10016008735369049,0.013630114053942979,4
-8.200026493192773,-6.908207206187782,-0.6846148112732622,0.5312504619292103,11
-11.019199078017976,-9.419661905868596,-0.938054882454203,1.2223003976933873,9
-4.015472908258791,14.221605380405151,-0.5726076831080628,-1.4335005291776637,9
-2.5241628926801716,8.569341524519977,-0.30487214765352677,0.0814913597256832,13
-11.070461544608728,-9.425735957128136,-0.9327179408991778,1.2274155240336682,8
-11.199575876941369,-9.579029848112912,-0.9436802931646173,1.2316167521807198,6
-3.5525450923543698,12.413290615634054,-0.4181665047970123,-0.671804524923387,10
15.074146742891857,-3.548700621815657,0.2914591719432169,0.022364471877952815,4
-2.9496408673343253,-1.9548160146135454,1.0728538879393985,-0.40429574178024963,13
-7.74504728900287,-6.5053853885856885,-0.6002314566164618,0.07438837427976766,14
-6.037376027960009,-4.943589667580207,-0.6026822180896022,-0.4582477565478759,10
-1.5197329602502039,5.19683136072024,-0.3378992037103116,0.5113994795331018,21
-6.120902017362795,-5.002438600614308,-0.2339200494498997,-0.48061643342295884,14
-4.288170244672058,-3.2658282670841348,0.605992791216694,-1.3313402117764972,19
-1.6989591988810222,5.806937109979175,-0.15818633627331133,0.7050089501726797,23
-3.9266597853547602,-2.929980254861645,0.5785999405587122,-0.100271654493353,23
9.184908300515447,-2.013425038799109,-0.2886939028553063,-0.0062427683706239336,8
-1.4759776986143598,5.042628418313542,-0.4562091018182527,0.5281297380466388,14
-9.657622097077656,-8.246638653676628,-0.8342812636960222,0.6625881255269835,10
-2.648662434424646,9.247229956528114,-0.3842510029984202,-0.09888232997741736,18
12.079144439925532,-2.7687872453098916,-0.01672829317694859,0.007596716732344647,6
13.782658681920429,-3.212226988745799,0.1709110691170053,0.01677697505130822,5
15.403862343711348,-3.6345140832906986,0.32443896593005156,0.023879349593626368,4
-10.633127750810596,-9.142945580054835,-0.9638509330841231,0.8165977581467166,11
13.449671335722616,-3.12548040105778,0.13751304216206958,0.015168564065400306,5
-11.419730771341097,-9.779510859214989,-0.9650297741927543,1.263546446052547,7
11.499009184945912,-2.617549542183774,-0.05837040828440086,0.005944167140402055,7
12.084319631910008,-2.769666027296292,-0.02003812312364607,0.00691636812241272,7
-7.749102553376319,-6.5126624302328615,-0.686962468662144,0.23818531615926108,12
-11.138689647797811,-9.487628578331115,-0.907274505878136,1.1766753047340646,8
11.408888992379874,-2.594309837690478,-0.06564980893751908,0.0058511937649998805,8
-7.852064525901543,-6.483278761095149,-0.43226798333597466,0.4842568485625533,12
-3.8583887972156456,13.652384940135802,-0.49006299940462134,-1.2446223467312494,8
12.853205636906589,-2.9703335676643916,0.07835355083775333,0.012549289529849034,5
14.946935073744994,-3.5152044583804183,0.2847369315554365,0.021894760638530134,5
-2.1158078993506537,2.8775299840166144,2.6406561216268756,4.196362990252006,16
-3.916847149344941,-2.954441419314992,0.3153170855955754,-0.98354124966232,11
-4.681670875848644,-3.670291328179532,-0.004398948000101667,-0.12617196752341497,14
-4.690532728883525,-3.6088054751468346,0.8176409083444631,-0.5391101774241018,16
-4.026905836750997,-3.0541046365281344,0.3410552722609561,-1.058432422524937,13
-2.2242328332120636,7.735946831035829,-0.2841172246418157,0.45405476333107164,15
-5.453819323969296,-4.370778534288827,0.4427924029609931,-1.364254936827011,14
-1.6130726433011127,5.2155050672790475,0.03164174173040684,1.0912388606909824,14
-4.215943197268889,-3.232477212134208,0.2865967795629748,-1.0004118335382544,12
-3.137065806952208,10.75732547703501,-0.3405733562711395,-0.295088884417265,12
-3.103000659929618,10.64336202280224,-0.37169979133197656,-0.18423495624137723,8
-7.722949642563282,-6.4825008552088095,-0.6404874733054732,-0.008734617363961066,13
-2.854661265594598,9.760106399809617,-0.29885607521429153,0.03379070147656659,9
12.002659925530395,-2.7489820993135354,-0.006116500371064604,0.00870878437860019,6
10.795170998311539,-2.4320820520935307,-0.15615554269569015,-0.0014084681758224382,8
-5.155040077420766,-4.097143879066505,0.4683379002278233,-1.2967749021643538,14
-1.8463835491427159,6.390938258819168,-0.3254981776245068,0.5455763427227986,8
-2.5734744001883887,8.981032224756838,-0.305481332548933,0.07885342010977694,22
-6.116954055916505,-5.00700129516187,-0.4494002784230679,-0.5858739828891516,12
-6.050780151003671,-4.927772807554617,0.18853225931646658,-0.9591384222186854,9
-4.473971366998073,-3.4457723843243087,0.6138655709802702,-0.9786110259009091,16
-2.410790524946335,-0.8422514652917447,5.36582757464573,0.010908519649534338,20
-3.0116404492324365,-2.072986892114454,1.0676843673617535,-1.4239548779427393,13
-1.1086282842040576,3.6054736479305323,0.27027268638539664,1.3712386161008345,18
-3.193538300903531,-0.2930711188102694,7.703103413978279,-0.18112376692452123,17
-1.1313142278932709,3.570281120095197,1.29481026666845,1.9011715930489224,16
-4.324462812637884,-3.3264408569723485,0.27160210444519806,-0.9742847252663805,18
-2.3795847102770513,7.673856637030776,-0.32127415054703234,0.95584937184706,12
