PC1,PC2,PC3,PC4,Rings
1.4509012771925895,-0.7480317703122759,-0.5419334717139823,0.09768772163805646,11
0.7554589848300778,0.686012810622368,-0.2273172608795705,-0.002590782451192389,12
1.3663995819195611,0.6254328738074285,-0.5836067659829836,0.5949308319918841,15
0.39835350752713605,0.7159094236325375,-0.17929709923949078,-0.1288086290762032,11
1.341927184918129,0.6548526204618262,-0.35852905887862574,0.2467110851001328,10
3.37108350529926,-0.7086587970432071,0.1017337414982207,-0.15214846197157814,15
2.8169431152644573,0.6857995267263103,0.14426377371398105,-0.08984138099118642,18
4.281127060370555,-0.6337790335085433,0.6574380662938825,-0.795698874643258,19
4.388182759218224,-0.7417742798236895,0.1107093125167655,-0.14752847001073172,13
-1.7088532188749144,0.748481454996948,-0.3570974495694941,-0.3370602285929142,8
1.8028756144335158,-0.6541717495755306,0.11326459606624148,-0.6962318125324197,16
-1.6681034317532688,-0.6361589091309018,-0.4074522621195935,-0.6156031157881029,8
0.5136296758661448,-0.688197769595839,-0.2941900433765724,-0.2635363603846585,11
-2.9635853794075024,0.787169988765284,-0.36779979228742166,-0.6940156394627056,9
-2.076986759182317,-0.6480896892158136,-0.5597378420575677,-0.4871082500492141,9
0.29967529785525987,-0.6835069402527845,-0.31038610051354276,-0.32598498040649604,14
-5.153853666736948,0.007384621593162201,0.7799885156677216,-0.8947989321985129,5
-5.349550339620192,0.009653865155069004,0.709424856449847,-0.902956654213278,5
-5.396105596074832,0.011984132017430378,0.7319881202894011,-0.9291876192289402,4
-3.2965589236947577,-0.12762725694364377,0.2876344535600148,0.28358140690835476,7
-0.9023006425584486,0.7528724702643014,-0.1668041344311971,-0.5397204987187912,9
-1.5704344331700197,-0.6906632309044259,-0.7114400308927954,-0.2011911409587235,7
-4.144819220880742,-0.06040446782643933,0.5362405768324011,-0.259233181500569,6
0.4300596352401382,-0.7097535233747202,-0.5037402222210534,-0.12745536785351724,9
-1.0859696630662832,-0.18109543183692123,0.3963147912093379,0.7049034582596727,8
-2.736549975968495,0.7521582826039173,-0.5373354085204872,-0.3302310961745403,7
-1.280501684308899,0.7142386470647979,-0.558563756655062,0.03542932879290277,10
-1.5431504309052397,-0.6764628612979038,-0.6422913533164432,-0.2720488785084766,10
-2.4437137073246515,0.7657854235250328,-0.40958165547154013,-0.4799793425749617,7
-0.44320695705551855,-0.7065765502030764,-0.5954133979417757,-0.17122994333761993,8
-1.8063352431847277,0.718672179463486,-0.5949540135069364,-0.06993985152490763,8
-1.0064645866119701,0.7105248259608262,-0.530896108952469,0.021391630442406898,8
-4.922555800617296,-0.01722973209225661,0.6344528422134349,-0.6496452068703188,4
-0.9312296864566323,-0.6923167631119717,-0.6072203865548395,-0.16172616186153815,7
-1.9415574497724064,0.7353752765285203,-0.4640706792025252,-0.26738231400188534,7
-0.8315795562050434,0.7409598503189557,-0.22447229292225027,-0.29608412586709615,9
-0.29264379818941033,-0.6843679247561498,-0.4172432630100493,-0.32372089097014756,10
-2.445727821546568,0.7608704507851279,-0.4276163743507224,-0.4002407222059379,7
-0.9321215049722813,0.6963544535001384,-0.5064810685489238,0.06395534257697551,8
-1.569350118348073,0.7246284118182286,-0.5217502889334285,-0.07708849366986185,8
0.8123387266815754,-0.7333594643404696,-0.5428117389298733,0.05998337881997495,12
2.3131094951638214,-0.7759114498410082,-0.5108253414511995,0.2865707940871153,13
-1.274964895956352,-0.6872093201589903,-0.6363599921531282,-0.2154406334022358,10
-4.209107317124277,-0.05608576398012554,0.5603580982139995,-0.3493451991601822,6
-0.058350365909489346,0.6742436668340276,-0.4401664723259243,0.1328815593829027,13
-2.396408732754252,-0.6519274969419235,-0.6498440483054341,-0.5238434996151623,8
2.008766151415643,-0.7212753755740617,-0.26560021466907646,-0.05604343493409153,20
1.9301374722109348,0.6710645594457325,-0.19259581990579017,0.11085227270243121,11
1.9965795607574979,-0.7377309935006079,-0.4173582254801358,0.05143332883206114,13
1.1728747046700432,-0.7016569182699329,-0.2871612647242274,-0.12390323624603639,15
0.8485544649185417,0.6684812699157195,-0.33029775746290213,0.22696950300413954,9
0.9262496100513213,-0.7352323599650272,-0.4999630918590908,0.1083791967409258,10
0.0939212031259142,-0.7255250935612556,-0.5861998338766387,0.011364918260058698,11
1.7615973409812515,-0.7267558302146239,-0.35003560379035126,0.03655590239539587,14
0.8488809284330545,-0.6906804373535126,-0.21615506976458967,-0.3707691266313957,9
3.166658827723981,0.6378547905383353,-0.1040913202955521,0.32892176961421016,12
0.8954773127152731,-0.7025432415898762,-0.3767414393949191,-0.23843856366556948,16
2.2852931062217263,0.6445308431905917,-0.15183348570371621,0.1362312880491356,21
1.0017397519410454,0.6873830869897424,-0.17363358348677305,-0.023599965635839174,14
1.8189177012475168,-0.76960662843413,-0.5470160014905366,0.17812888868462598,12
1.591137269049752,0.7064378708124334,0.017530567934462032,-0.06759408617304945,13
0.5930819140174386,0.6576169212167784,-0.49886392243347877,0.28581322181160623,10
-1.3796413800780898,-0.6815535628360141,-0.6651046327631186,-0.2511788882868843,9
1.0209665782122963,-0.7483126867352717,-0.5357526509890688,0.04889391095846732,12
0.13195738524069683,0.6945767966787142,-0.3419009255322919,0.07250355032553292,15
0.16383121712468052,0.6553782805409942,-0.5955998271761443,0.399288062859394,12
1.7775826963883605,0.6408634500622303,-0.35530642649232846,0.2974192148496998,13
2.4183564409249043,-0.7095768497385508,-0.05121358248251326,-0.29409606076236217,10
3.7899296531175435,0.631780950769438,-0.020171522130767866,0.336972902934406,15
3.855805228110096,0.6482982757413911,0.09745962535981564,0.07317283977601986,14
-0.08296116676425605,0.6491311597220015,-0.6807222641943738,0.4437488845336508,9
-1.2778358714816231,0.7014151270305433,-0.5915009542840522,0.021258742342009543,8
-1.2621390133747423,0.6965306063724431,-0.6032891275886366,0.026550104105588404,7
-1.2847779029125856,-0.6652874331455148,-0.5863606489554117,-0.24504708582879292,10
-3.4542738482102977,-0.10088039857759795,0.3907723207547591,0.06285693680474597,7
0.30569831169930906,0.6803555902017243,-0.39793341333165144,0.1230176038950269,15
0.5196237335154671,0.6512152105319796,-0.5593731204282446,0.3431175200713462,15
-0.2262901596468444,0.6929762899392622,-0.44608743848684373,0.08907645492807655,10
1.7231586819472493,0.6959376924633947,-0.0768485749896192,0.010520424592904296,12
-0.016200917811237753,-0.7230614070832222,-0.6485874441113594,-0.013086631420583444,12
0.42238374469584977,-0.7521689890900023,-0.737021950255257,0.2073701169648286,11
-0.7286681804452897,-0.6873075351726593,-0.5334217515536696,-0.23470746549555074,10
-0.6055471885944921,-0.7056112067312247,-0.5969970680966209,-0.19725308206485115,9
-1.960787389600017,-0.6876864471336142,-0.7280830264899903,-0.23766396643562326,9
-1.0784534238364984,0.7013896780768356,-0.5363033011768775,0.04065345333610225,9
-1.7440753689027493,0.7185084691323974,-0.503974235076709,-0.1527130236367894,9
-2.8506207594229793,-0.10468680043331399,0.554595144285858,0.0979494147858801,9
-2.191257918965037,0.7157929367597105,-0.6340274671192034,-0.08095646636571953,9
-0.4399986505366311,-0.687836092080744,-0.4767845200228086,-0.19819669604840773,11
-0.7930311322760758,-0.6935093482917037,-0.5223955779786408,-0.23060646132658258,11
-0.915371479642113,-0.6956503936197631,-0.6680277586213136,-0.10433869142298857,11
-2.061767594134865,0.7183655342271045,-0.5671701165948925,-0.17244042111215813,10
0.5206037476286303,-0.7188970308534026,-0.5060695505905649,-0.018404093350847417,9
-2.9838423041586535,0.7636217645266429,-0.487269624744436,-0.43671662225722296,8
-1.8284840852887814,-0.6750718318548642,-0.628958404764013,-0.3283330784153705,9
-3.273736070963133,-0.10526419766470127,0.45052879400989143,0.06865399237043462,7
-0.051083402353502734,-0.7038528830635845,-0.5122969947110714,-0.16034354258373193,14
-3.4970330614531275,0.7928641938728707,-0.40402921765111266,-0.6959592261826605,6
-3.6243841026953896,-0.09578478676280619,0.4439495263324821,-0.01641626173639754,6
-4.809437035487865,-0.030995986873842467,0.6006012282951994,-0.5666172697579169,5
-3.3905726740595594,-0.09949032283308422,0.43344488468661635,0.04280829228108107,6
-3.281803370199071,-0.09973511685485595,0.4769531365503378,0.028419599221583658,8
3.546260077188144,0.6942911891073623,0.3085887140420025,-0.030366964131052263,19
4.700049385952733,0.7081966410348736,0.6112062017477313,-0.20641294062303,18
2.1470162072381425,0.6827743571747076,-0.028345549909848305,-0.052214847925216856,17
-1.9515465408279133,-0.6870496918506027,-0.8256420684194116,-0.1141976031037018,9
-3.6047920603368406,-0.6075056806890112,-0.6305060004718018,-0.8187994034809895,7
-3.5384380457070823,-0.10191510204618658,0.37951870888799777,0.030538300808684027,7
-4.73448563486727,-0.03327424837828063,0.5783602907014556,-0.5251826846811641,7
-2.1125132652365304,-0.6649087644333193,-0.6876899175818711,-0.37142464142473336,8
-3.983510678143814,-0.5829089400404257,-0.5405872119084513,-1.0423079692673678,7
-3.5675033836852204,0.7828885630589603,-0.5443198050037569,-0.5545934560887833,9
-2.4179012846870895,-0.6563183503596991,-0.7026082319160882,-0.40793114284045084,9
-3.084605091856556,0.758132181153184,-0.5665895255343364,-0.42092314732274083,9
0.5367248915529798,-0.7271157003748993,-0.5536868274347554,0.03204428953689767,10
0.10332656986103211,-0.7374356884072271,-0.6888047812590371,0.1836211546593176,10
3.025422971603011,0.6312261099287103,-0.1922845085750263,0.3663628845273921,16
0.45786672146664914,0.6593390279836253,-0.5217535426321088,0.3385448358983153,11
-1.2630829580085572,0.6933233635890275,-0.6333207609413115,0.09596013540394706,10
-1.1661668344422562,-0.6842751838943596,-0.6284520312903829,-0.18472968630077718,10
-1.5457614375972555,0.7269015392421029,-0.49309322419545665,-0.14782558555978154,10
-4.375777277018587,-0.05486796694449408,0.49952625659224836,-0.37383154657317114,9
-5.585361957851552,0.01929537938974269,0.7095877736002109,-0.9934902503252433,5
-5.211029633175514,-0.03298494039438684,0.3695469138642644,-0.5366171060919057,4
1.3792955057488443,0.6982040166008514,-0.05492522763092808,-0.11052887421442893,15
2.0367575229343533,-0.7503900191899344,-0.4610300568898815,0.1973617233654373,9
2.9740841949515886,-0.7570816402390054,-0.27180333711424254,0.09343309177901428,10
1.4941498317094446,-0.7500785871192209,-0.45885866130422404,0.10604510608109058,10
0.5428465294280325,-0.6900060774825826,-0.3294767390469657,-0.1691437595457161,12
-0.5087555151725027,0.7143173871194719,-0.38572205102114465,-0.011367780324743948,10
1.5635658513174404,-0.7673682236701341,-0.64727369253426,0.2757774953793298,13
3.6508065802997822,0.6017513515012439,-0.2992965328516697,0.5751545833157518,16
1.0184989006604317,-0.7447868693091805,-0.5965930617347829,0.17598812559417834,13
1.3145397328190862,-0.7738796670889145,-0.6361470987712403,0.2661186114395335,13
1.542196632253263,0.6611941222457849,-0.2834816173239697,0.20949640584797558,13
1.7678650596779264,-0.6781139396719275,-0.08138243555863064,-0.3032145376279444,13
2.272915295703216,0.6911722192042303,-0.01823159360357915,-0.017125275971813278,12
6.301554712041031,-0.8039212836817766,0.2504687266429828,-0.043355158066672034,18
4.851130419589103,-0.8378931440340385,-0.39703734590220197,0.5526433444102935,16
6.704843168324074,0.8112782545388123,1.5168394310560087,-1.1770272097865435,14
5.9662018850497285,-0.7014158011445756,0.8044803886660217,-0.7683962577202992,20
4.94518565005795,-0.7658465909976385,0.11334803165507493,-0.0987372979899585,20
5.509888575234309,0.6502804486760226,0.2881355040707265,0.272112260082279,14
3.996017015784241,-0.7484910087622902,0.1555925032127458,-0.3609577464918401,12
5.537822263802067,0.6665663845170089,0.5602627053702336,-0.36147566368992934,14
-0.06917688209431923,-0.7019755671567267,-0.5216881200684477,-0.16027835479423158,7
0.988289282052354,0.7355412014749299,-0.023003476302682763,-0.29259142472114663,8
-0.3740994868516742,-0.652339000855579,-0.2215159145563143,-0.5821864825546805,8
-5.348654748207451,0.016122998552266822,0.804242349668511,-0.970790673509696,5
-3.6634918656058537,-0.10873180004720379,0.33222439584200514,0.10201261223154057,7
-4.450450464769145,-0.03561619375702,0.6542914393361546,-0.5138530439316685,5
-3.993378037529616,-0.08556931022056224,0.4057548878823397,-0.12395177777875949,8
-5.3327780444367106,0.013819478686888383,0.7721170559062244,-0.9382675475063221,4
1.1454357359248755,0.6649235111184998,-0.3043588234363188,0.1867009148688824,11
1.2185101436006518,0.633567180000602,-0.5919398814505044,0.5648377467194661,14
3.0156124353424576,0.6394075126077935,-0.09602638784353507,0.25965413125060843,21
1.2504185529658978,-0.6978700167334613,-0.24479178774268132,-0.30743331197662116,10
1.5728915037090867,-0.749489474942814,-0.5338724985981248,0.26189886765886694,10
3.6727299105995277,-0.7210299349680186,0.03581347908913882,-0.2275682597924255,12
2.4772491317487706,0.663740345405934,-0.1710243304142577,0.21777217474138466,13
1.649786252735761,-0.7183245253701066,-0.1720768299212973,-0.2973512308252746,12
2.81909126746585,-0.7208162347006828,-0.10307259317465725,-0.17542579621429008,10
2.166816490331983,-0.6845796446989848,0.03679055398403544,-0.4533216435693074,11
1.2706296229295169,-0.7462582260328755,-0.5066467325611196,0.0446365842885427,9
1.8188704317180695,0.6580091360677105,-0.34512968307538483,0.40076388764260173,13
1.6838537217336011,0.6397617664395636,-0.38593239518126343,0.390972617279829,12
0.7367432781516985,0.6329887033282665,-0.5389765920794165,0.40099007401798037,14
-3.308861951209822,-0.10317344435711606,0.47481860570974577,-0.03763559089840046,8
0.05592264313173467,-0.6308121029364053,-0.15303127339370368,-0.6048429815137725,10
-0.05843952502670606,0.6922795898005892,-0.48330521189116815,0.12505434637806512,12
-0.38909774584502244,-0.7179358816355479,-0.7141040426340435,0.04210528843305936,11
2.6121665406509718,0.6166464413388193,-0.3358952559341063,0.4780162098823849,16
0.7465253932532891,0.687757127641696,-0.36615220931852777,0.21370613372449865,15
1.1818211532186071,0.6199147882719247,-0.6651776550932988,0.6242816974986306,10
-1.8665205177217605,-0.6819817398847444,-0.7340631183665686,-0.24551181780916914,9
0.1919835560828389,0.6518880502071089,-0.601041657103977,0.21024632801600418,13
-0.5304990951983741,-0.7257193950934426,-0.7425306462263669,0.02386161744962101,12
0.35113052770158704,-0.755760906486285,-0.8141695365078148,0.30916305761896345,13
-2.21217017757223,0.7274989091617455,-0.6294069048019414,-0.10869926336564825,8
-1.5232990749227298,-0.6969308557812901,-0.8046720228610554,-0.14664699271217618,9
-2.777022771623377,-0.14414236370589184,0.2742801451836425,0.36350819012886226,9
-2.3275944891250795,-0.150927278676155,0.32904172945916443,0.4394807705939589,8
0.37302279019057966,-0.7570154728983286,-0.7881858915672065,0.22698264839304524,13
-3.2740773703362596,-0.10216035152681041,0.41995119247132406,0.07871826941664617,7
-0.7251227415329593,-0.718338066272729,-0.7194557702283761,-0.11129047839268316,10
-3.6323318923075827,0.7816888876536127,-0.5502088440914326,-0.5931941263612326,7
-2.3390903342725213,-0.6474441150312757,-0.611838874400842,-0.510397646927354,12
-0.6748786861019938,0.6743815329430505,-0.6377452899677477,0.23135602243769893,9
-0.45627057961122713,-0.7362501104432447,-0.8537745899775302,0.16568767161296227,14
-0.1297939900982702,0.6671705137746902,-0.5269097097269241,0.19829861615216438,10
-1.6560164418513474,0.6997916704922601,-0.6807655672216125,0.03888124732289226,8
-2.643757841333209,-0.15155055985712373,0.22188898030415663,0.45353330185441776,7
-1.3896691955463316,0.6798645674792512,-0.7347625848151844,0.17020620668286923,10
-2.3208719284899533,-0.6850378215558026,-0.8869026857515036,-0.19678402036863482,8
-1.7855588582527546,-0.6730989167934405,-0.676927046272621,-0.3522520540153813,9
-1.2038363175904159,-0.7150657592797154,-0.8342992390283693,-0.033420682888808756,11
-0.7945043611065326,-0.7228627802176681,-0.8037816229163441,0.02365908290713821,9
-1.3142199091908238,-0.7173033066927351,-0.8930676660648862,-0.006437080649540697,11
-2.4064217425869066,-0.1638943593812699,0.2533196690403885,0.5580575025125064,10
-1.3358619303077268,-0.7237249726434637,-0.8841165810162476,0.09433474402818962,9
-2.5537193509889686,-0.6671682845967853,-0.819966926865073,-0.37014355845830943,7
-3.5872618512479373,-0.09976780825543005,0.4143627567352779,0.02033817655737824,7
1.3741298033992417,-0.7303117430448322,-0.42955981783320774,0.03305288545687435,11
0.07138627315767858,-0.7337878317129756,-0.7213581300228596,0.13355873931839107,15
0.22524847171963303,0.6865279868673537,-0.36631850613386674,0.12620773369721533,13
0.8758776705809159,0.6216425641804463,-0.6702088482173624,0.5459170086101596,14
3.0741207106918456,0.6075788609177605,-0.40556376358589263,0.592470772643666,22
-4.469972266836076,-0.05195147653407719,0.5033911102120417,-0.3755524347137021,7
-1.9252072794918815,-0.17775917738557753,0.17038965904035733,0.7134555587721515,12
-4.287586327358536,-0.06801229082700477,0.44333620774128657,-0.24252875518055,9
0.7228684007958553,0.6710460579826035,-0.3941242601239604,0.15405794345585494,17
-4.645218843842492,-0.043930692422414284,0.5302989899958018,-0.45417035652009946,5
-5.0500246258183425,-0.02026736579693935,0.5765265260187392,-0.6334112447029855,5
-4.276712942073938,-0.07307398249836083,0.41656560930790376,-0.1910300450710803,8
-3.8743903015797794,-0.09090171243146788,0.3954791307359361,-0.05228447780278361,8
-3.7868302312518605,-0.0956734237237353,0.38441981585433493,0.013193545317847888,10
-4.048181433034871,-0.07692333825663991,0.4436897374023825,-0.15157705606568478,13
-3.619874792418732,-0.10230657110623217,0.38911575443752566,0.052769197239704024,9
-4.1347680497228225,-0.06378270438233444,0.5121505317381952,-0.27229921050213474,7
-3.374304114143435,-0.12639041367913387,0.23035860564774244,0.2393209208156391,7
-3.7042278580515346,-0.11556933219474039,0.22709738154794648,0.1749434820151346,7
1.8788098139006462,0.6458474488512851,-0.3217482277518465,0.24513241785491136,13
1.3275351587334987,-0.6766907489060537,-0.16222127366280853,-0.2646368636973905,12
1.6145324529177922,-0.7392838328618666,-0.5084802442535015,0.15266569953317413,15
1.9998250654183902,0.6838629256003237,-0.07576022179898623,0.020597812282160052,15
1.276280862083557,0.643957269404238,-0.4771991992475837,0.3666367519917447,15
1.4142579074071409,0.6250571101282888,-0.596035491701524,0.560343310142004,19
0.7508404070952346,0.645390348317977,-0.5489378757864526,0.41485427451609913,10
2.683920583811793,-0.681195793772867,0.07953154102210327,-0.34813983572916096,15
1.5307498632603744,-0.6958028400554892,-0.2030158717531799,-0.2264442564168579,13
0.7368984889052599,-0.711371370573539,-0.4608983637588372,-0.03239505278687782,11
0.263871316195828,-0.6800428094194068,-0.28278171574824984,-0.2920895470135273,12
0.5400257704225941,0.6685082900584923,-0.4483438596986121,0.11343023512154284,11
-4.852835424640317,-0.01721875293223104,0.6551366379506999,-0.6713162571507961,4
-4.330269928821069,0.820981026893541,-0.45783426724531195,-0.9363393857215522,6
-0.9327059581244022,-0.6553472395860713,-0.43962181075044837,-0.46441850747481545,11
0.3407226210259371,0.6919046140000227,-0.3740544656494902,0.0878803313175643,14
-2.9668781075494834,0.7595476565681796,-0.5949935665748962,-0.4180525229899761,8
-0.7818672482688049,0.6585355486085133,-0.794686727679847,0.39310751526715215,9
-1.5182596515394986,-0.6819214022617315,-0.6830003926478738,-0.24440025411506033,13
3.7071655225049636,-0.8061455573289648,-0.4427979391609964,0.4051836577488766,22
2.21825604293112,0.6058095215262013,-0.5395836191066572,0.5965356173954407,16
2.260398432737559,0.5868501399827691,-0.6452159951636572,0.7694557676919856,14
3.559069817247858,0.6187878729690778,-0.26612007081696243,0.45522320690000617,15
1.8761518193233229,0.6439570678146256,-0.29119537679414653,0.39816275417125846,13
4.579658508321131,0.6707016281745325,0.2150894493229253,0.1168065996093018,22
2.924104327723205,-0.7776792885695795,-0.40077547848704664,0.3589147871363014,12
4.317707604741147,0.57166885741659,-0.34477469844605046,0.595085287349422,18
3.2793020195148745,0.6329299976617412,-0.19806995373141814,0.3893394450187421,20
-0.26044291985468604,-0.7122269743654408,-0.5787132085116223,-0.10144566454151788,11
0.5614770230394219,-0.7667423237282198,-0.8749273463845653,0.393390043894452,15
-3.25610840477604,-0.12517944466175676,0.27818381239019074,0.23329262716004637,7
-1.6945510846232983,-0.6829400735585734,-0.6983609454012984,-0.2566365189147851,9
-0.7473706516986867,0.675752611770428,-0.6431885458161986,0.20068071366305607,14
0.38828654363538695,0.6651410486733083,-0.5744389728499223,0.26706595407728684,14
0.5039248384035886,-0.74574286284269,-0.6933287603371223,0.11574218064129274,10
-0.08790205616284527,0.6557144433613878,-0.6673188004321687,0.40432827662743465,10
-0.5402404374150339,-0.7324133089166814,-0.8347270431826795,0.14634834898751792,17
-1.72766673002105,0.6856273395432773,-0.7483476619270889,0.12230628695858563,9
0.28477279046645637,-0.7319351298381838,-0.6630149096072436,0.10173616127782831,10
1.1362570644941545,0.6546125695464323,-0.4648076307739002,0.2684498081396884,17
2.474111653472673,-0.7579433297915578,-0.49689739079382333,0.22783077351999523,12
1.4947723333875784,0.662754521067768,-0.3141037820143705,0.2896010647401283,15
1.2012871429752865,-0.7611503634789328,-0.6434601481412413,0.2283149202833517,19
1.7684822111704084,0.5895528499553179,-0.7449501120955845,0.8828527950763384,26
-4.2669612330510285,-0.07058414163862312,0.4190475235113298,-0.2239177572045395,6
-4.52044187677005,-0.04962451863205008,0.5074711624397203,-0.3989326238795117,6
-4.410991094591393,-0.06801113909318371,0.39951935266904404,-0.24229227633022427,4
-1.007377137804908,0.6775854602654557,-0.7014073814579102,0.24802492559487288,11
-3.090947685964083,0.7472218594839758,-0.662061924296463,-0.3191030329879031,9
-2.610741572117867,-0.6263442386261907,-0.5119621833460928,-0.7193004782471648,9
0.7594604988134613,-0.7601049338728344,-0.7493675856147233,0.2778561382369528,13
-3.097646410577996,0.7604185985034416,-0.5814248932359652,-0.41588151771326853,8
-3.2679298166013644,0.7588363348794611,-0.6262588324047654,-0.40143344461538055,6
-1.4689238538380407,-0.6990982033056549,-0.7655374826250714,-0.1287239155220243,10
-5.383996646492251,0.0013190463410896539,0.6410792581100248,-0.8339737760393405,4
4.007163538416731,0.5538614269933566,-0.4914007127449461,0.7543440140109948,13
-0.4403778673277929,0.6934904875161306,-0.41668336547696316,0.03418999814975786,14
0.7339247428343623,0.6995971087309448,-0.19135854337292738,-0.07937691337426298,10
2.5075715568455736,-0.7573820544918147,-0.364772741218926,0.09884895525083645,21
0.6753626366123554,0.7263049305200909,-0.08970124774360633,-0.17339312553549957,14
2.319485299853588,0.6582382566361897,-0.20313486197320593,0.10353375204391187,19
2.360006510109515,-0.798709544226214,-0.6339176574763149,0.39276641714137284,23
2.496672343013628,0.6377794048790505,-0.18741889287200758,0.21305266917316912,23
-2.091840062289824,-0.14587322004832828,0.38024884380823587,0.4745951635215915,8
2.7062408317507005,-0.7452414911377288,-0.3462757568313105,0.2622615038041646,14
-2.140376768274097,0.7283196251390708,-0.5252022955856086,-0.2077987844666167,10
0.5527139954498659,-0.7569146594195537,-0.7289030476810962,0.3447960656771582,18
-3.813580125349789,-0.1042221869162589,0.2917901840223961,0.09794741261625417,6
-4.7302040543397785,-0.02958627535772409,0.6156441791919548,-0.5596459501379168,5
-5.602653704601836,0.03207272358898706,0.8245496766928097,-1.0966393291093848,4
-2.783359493765317,0.7444745596986052,-0.5854455085057639,-0.3334427358196146,11
-4.572107489700506,-0.04138469081872053,0.5676722966999019,-0.5085759938205642,5
-3.2748751133227496,0.7625793538373016,-0.6242978351877965,-0.4516243118102079,7
-3.440486594385907,-0.09813668350087994,0.4325201750922043,0.007335658551916591,7
-3.7138128792219245,-0.10542341037144565,0.29754624606373303,0.07390468054227667,7
-0.5814141663026517,0.7002835785552979,-0.4324697722638303,-0.02645938295434952,12
-3.0309623881695154,0.7404062091637008,-0.6867333828445746,-0.27374881354330494,8
-3.457303304542692,-0.10770672070823861,0.37471551279781945,0.10119290616281468,8
-0.6138432321041014,0.6556833219345467,-0.7462960115117855,0.30828842683758095,12
-2.47642327340498,-0.6737367253619141,-0.8462827207534089,-0.24228393329662556,8
-4.273983329936775,-0.06663529368399151,0.4611113169719522,-0.27230235326163604,5
-5.244132263619502,0.01568369019940378,0.8152053150310353,-0.9467328748619573,5
5.379962668319517,-0.7892533385007765,0.14168226185032293,0.027108803175777046,16
2.592122497255556,0.6893237603019275,-0.0034307917492324147,-0.021880961275598174,11
1.8234676389536568,0.6234403316436539,-0.49895863117426065,0.4886559836262182,14
2.223928321157199,0.6633158209468586,-0.17997226605826022,0.10506233263778787,16
2.5850692951146295,0.7063092272218083,0.08874236712537478,-0.12132432811113758,13
1.4513678886476469,-0.7549792221972227,-0.6351274924498945,0.21733538507268446,15
1.3901082510097904,0.7618581266687207,0.20399812261507935,-0.3963767450117349,14
2.897984137636369,-0.7896063591681635,-0.5306680270732148,0.418598151450435,14
2.3720744561398237,0.699092652643543,0.0014007080838764063,-0.03831352008362825,12
-0.47442678873669325,-0.7614342806849032,-1.049729435530247,0.3855807156731952,12
-0.2150183565323055,-0.7110679755428299,-0.6611757630932801,-0.05378104498275568,8
-0.40918791910576624,0.7091525395617271,-0.3588141106471069,-0.18984196647033755,13
0.1542135244889093,-0.7447583756316714,-0.738537607849568,0.14227809179575618,9
-3.7720582508414444,-0.07951133204303507,0.49947684577685403,-0.1609078931696835,6
-2.9091304506356286,-0.14949983941360057,0.20119018249856227,0.3966284262321264,8
1.6489100320960308,0.7349657442081626,0.11423614970275722,-0.20116775988195645,14
2.041031007694902,-0.712405433453603,-0.28053947049089556,-0.03644584538547335,8
0.7012834528394698,-0.7613321376516708,-0.7733016332744908,0.39753475691790274,22
0.7303086965609356,0.7189811193390858,-0.12286276098099713,-0.0884242104456785,12
1.0650878933348047,0.6702005950843247,-0.36922098886695254,0.19788052918968363,9
2.335000492277764,0.6700878430905111,-0.09728714858992746,0.15886251460865614,16
