IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,Quality
0.39558797893193504,0.5411931240847921,-0.5317106186560748,0.1839360194235794,-0.17612142990089083,-0.6343548735559413,-0.8824041070443155,-0.1877597000425607,-0.9011188663648396,1.3319462050777324
-0.8866946637687821,0.8937247528087475,0.5775073613383815,-1.4524740774812532,-1.2865490667325548,-0.708269981555764,0.654331117170212,-0.9486822499421232,0.6373972062962837,0.18867397183591392
-0.2539198512234807,0.545702891369418,-0.15359778656439665,2.0125693746797215,-0.7211872912705575,-0.5920961052230138,3.017324906945608,0.3443287732814167,-2.1246419854933936,2.475218438319551
0.8251416009906519,0.8993459769409506,0.14784152489263744,1.2162288293207741,-0.1478257738651296,-1.2197967399040341,0.6364846816691944,-1.273701743465149,-0.4886971177850637,0.18867397183591392
0.06020655061904993,-0.3140091377899452,-0.09970282927720238,-1.0565350298189846,-0.7978467377316484,-0.03626260460689819,-0.38810720589456416,-0.847222290292017,0.7929915193911403,-0.9545982614059045
-0.2539198512234807,0.545702891369418,-0.15359778656439665,2.0125693746797215,-0.7211872912705575,-0.5920961052230138,3.017324906945608,0.3443287732814167,-2.1246419854933936,2.475218438319551
-0.7721013387143073,0.06574678838182482,0.4556568568340576,0.6889687471549046,-0.6534347470718852,-1.3509297760716565,0.17524689193214885,0.13487971619582684,-0.7556003864173344,1.3319462050777324
-1.046501283172148,1.2683656141598731,-1.5823954230190262,0.5856105305439444,-0.02448164590453173,-0.1425742776580806,-0.2010818946255725,0.5936308446293072,-0.2543497292484572,2.475218438319551
0.5447321440787589,1.640900246473715,2.1275852220598073,-0.009032917330805815,-0.7890203631265561,-0.5544702448831161,1.8948431961614594,-0.6321792529696135,1.624543881732693,-0.9545982614059045
-0.7414350731984103,0.6683295270175014,-1.5430393409970964,0.8194735915068805,-0.2353435412382588,-1.6332336412948978,-0.0395219310975516,0.297217483414417,0.4006940664025998,0.18867397183591392
-0.17549649262265285,0.655173804141593,-0.6230994440049,0.6123316262610261,-0.4349115077432735,1.5348401311608417,0.030159674499527275,-0.7074633179606696,0.4511066807155299,0.18867397183591392
-1.2990434600472347,1.5029907918784784,-1.42450208140901,0.22604666357207057,-0.21707448449886704,-0.5330952645408591,-0.35617275281156574,0.16928888263740596,0.22520204871831698,0.18867397183591392
-0.324130596136088,-0.5285840554843334,-1.3676365142923952,0.5278490895843116,0.0829394713573069,0.18950185216945314,-0.020784781933828572,0.3090128730745757,-0.034298761959750325,0.18867397183591392
-0.05926678724260945,0.7143486534016256,0.12038697626003267,1.218238368607203,0.21907414537754757,-1.027739987892143,0.044000218638811775,0.23943649513129872,-0.8926613712971788,0.18867397183591392
2.068663566671767,0.7370320550379251,0.640573159294717,0.2628997990511058,0.08648023106678575,0.5054559116376995,-0.0591299445113349,-0.5184437519055958,-1.2356837064028083,1.3319462050777324
-0.16140410456058324,-1.1222968233678343,-0.8974228857460952,0.1933997641431956,0.877497002064097,-0.30927514673959816,-0.34165443974738374,-1.308014759402014,0.21264193091367,0.18867397183591392
-2.0394908315487035,0.10301543898588073,-2.1111070264757252,-0.9881915134377662,1.012799198462529,-1.7443793708423432,-1.201854059161401,-0.7895770407261707,-0.6064315866906516,0.18867397183591392
-0.7883952463782636,0.7427851395969511,0.38936315907200436,0.043550938095271705,0.14613043742544257,-0.3369886486798549,-0.5513378721387195,0.21934535908164773,-0.48208071753485254,0.18867397183591392
-0.7646875474519128,1.296724834901726,-1.5202971553746163,-0.23035346343760704,-0.46217536839444395,-0.7565687670199784,-1.6185955530351666,0.29425881614981836,0.7963013511231798,0.18867397183591392
-0.8682998128154223,-2.073307379344471,-1.2111464874687534,-0.2012323396491293,-1.2201343447704498,-0.0013051572950306943,0.13519366376835884,-0.1370994012353764,0.16578148689751745,-0.9545982614059045
-1.0261148978780044,0.6692001746140582,1.4056586107926605,0.8946889579677344,0.29538773301511906,0.342973092149256,-0.044155270158975524,2.597776221157301,-1.4657959486962575,-0.9545982614059045
-0.9993284449453533,0.18704499274445333,0.22559669236370444,0.029239713586689284,-0.9681305849951595,-0.6813936522683498,0.5958749456145717,-0.21376508000576738,0.3612295816179398,-0.9545982614059045
-1.6833934687806922,1.3114632906102757,1.3026232504360036,0.37643352626246535,-0.4852046125768381,0.07355300020034752,0.2742228604753956,0.386470163237455,-0.633374945478508,0.18867397183591392
-1.6824865234659703,-2.0180897636845434,-0.4843015583224716,0.4898739954725621,0.05334414915926802,0.7686394227063055,-0.4952393909803623,0.28594687773596034,1.0833477449256441,-0.9545982614059045
-1.6824865234659703,-2.0180897636845434,-0.4843015583224716,0.4898739954725621,0.05334414915926802,0.7686394227063055,-0.4952393909803623,0.28594687773596034,1.0833477449256441,-0.9545982614059045
-0.3882484133722116,-0.07629150768345629,0.9781236890603083,-0.00802370573548617,-0.42311521135989544,-0.025821268436317206,-0.27209619310677985,0.5960719261229428,0.851441447577932,0.18867397183591392
0.2741124341406108,1.3441584512835596,0.18354770628268596,-0.1598441940231302,-0.5898477028920583,-0.6458017615489859,-0.8873438892555174,0.16026702473199156,0.9803357013475279,0.18867397183591392
0.1515475490699571,1.4001279023642526,0.11584512531510024,-0.27242858859184266,-0.5213948020198971,-0.5455049878782892,-0.9683180876148852,0.25034822712308097,0.9996713488072821,0.18867397183591392
-0.14334068301561764,1.570126362032392,0.4616696975085085,-0.09639303244910527,-0.032799396822875845,-0.03264010098183043,-1.141028951703226,-0.0368454494737346,0.5922239647843964,1.3319462050777324
0.016034702886666925,1.8833817601610237,0.36727088177076034,0.6041437287608065,-1.1237437753667905,1.3154127717746897,0.8202615214181495,0.538883199169367,1.077146152753276,-2.097870494647723
0.05735212457085376,1.8892212705036764,0.6076424906962087,0.5838484917691199,-1.1608543733866816,1.31955518255409,0.8433642037062018,0.6648423596199831,1.1296952940537208,-0.9545982614059045
-0.3882484133722116,-0.07629150768345629,0.9781236890603083,-0.00802370573548617,-0.42311521135989544,-0.025821268436317206,-0.27209619310677985,0.5960719261229428,0.851441447577932,0.18867397183591392
-1.0043298976170751,0.538572261523811,-0.7252750118201093,0.16729107385939282,-0.08538619037400812,-0.1782242972745762,-0.9196784335685861,1.0651635374065702,0.5983231075195756,-0.9545982614059045
-1.131187606774257,1.2503354533726165,-0.38684109260858557,-0.0014138785264653127,-0.006015284284740023,0.4545774801412519,-0.519137240285432,0.7347510485389322,-0.6835124158129656,0.18867397183591392
-0.028623527503334772,1.4303485900659325,0.07288069193973129,-0.23306809911748094,-0.2856262875889058,0.4675940847140462,-0.7725087907743196,1.5645436271241495,-0.16496537776046138,1.3319462050777324
-0.7476186563063859,0.504555049361001,-0.0761888763618549,-0.2250077275783642,-0.41124827658379876,-0.963652521283218,-1.2826927002168496,1.540571617639088,-0.5493283433315658,1.3319462050777324
-1.620328482882273,1.0709331523899934,-0.25795963785316395,0.03279563944470893,-0.4305904606573015,-0.2473175292650529,-0.8305752864540852,0.6970113203601817,-0.6930515518329474,0.18867397183591392
0.6061949556476736,1.3583044242933702,0.4132729596218732,0.7192775421081679,-0.561733453671505,-0.5872038342760292,-0.15366456992854752,-0.7530027978839954,-0.19180793137825314,0.18867397183591392
0.2554735010837561,-0.6120598782473576,0.0837588648343494,0.5700318394864343,-0.35924961895299107,0.2701688963951739,-0.49636192931869183,-0.9968324684877037,0.8054762823053089,0.18867397183591392
-1.5216397747808488,-0.9016453848444757,-0.7235974269583048,-0.3316502590635249,-0.8670770831709825,0.579480905227519,-0.9481850994322348,0.292427841911297,0.9229735162543011,0.18867397183591392
-0.5778128271683411,-0.2843333004608559,1.1226433766624542,-1.0419667486111042,-0.7818889271803197,-0.6162314440897886,0.011812424929272685,-0.4875439812863839,0.012331056462744868,0.18867397183591392
-2.089900566108899,1.3994617698467233,-1.1182255076233016,-0.13039393081119235,0.10411020822745395,-0.3232639412303205,-0.6771532227633927,-0.6241106791429385,-0.16634114078921078,0.18867397183591392
-0.7116338440175518,0.5342893686320299,2.3151947800950325,-0.49092243319891266,-0.4714881094566658,-0.42789780790479104,-1.643527834026213,2.1051281690371266,1.7711350094695568,0.18867397183591392
-1.5216397747808488,-0.9016453848444757,-0.7235974269583048,-0.3316502590635249,-0.8670770831709825,0.579480905227519,-0.9481850994322348,0.292427841911297,0.9229735162543011,0.18867397183591392
-0.2099681099541428,0.8107558876498973,1.617149804576605,-0.8970481994342475,-1.1889280389990524,-1.0824394814989464,1.0194879132699493,-2.188852557511609,0.11536823204397417,-0.9545982614059045
-0.5778128271683411,-0.2843333004608559,1.1226433766624542,-1.0419667486111042,-0.7818889271803197,-0.6162314440897886,0.011812424929272685,-0.4875439812863839,0.012331056462744868,0.18867397183591392
-0.30215650365826346,0.8717702233822724,0.25639538505565335,-0.4577744287014465,-0.20566632392084097,-0.602418005453227,-0.6546110347576538,-1.0021613450543143,0.0002835294966134021,0.18867397183591392
0.2646693687197272,1.1200584353290157,0.8371447911942851,-1.7074474019948025,-1.1802788179463959,-0.5736648863726521,-0.6539247617322199,0.02155792740955597,1.4108123142624707,-0.9545982614059045
0.26488468020448436,-0.5033458107650093,0.3430396165653138,-0.39885356940523575,-0.5913371913000508,0.5966716416032914,-0.16629606525474977,0.25296353153969364,-1.6217986400656954,1.3319462050777324
-0.8709326970785203,2.6193795455952875,0.900271669431568,-1.1661778274275576,-0.8820525312704067,1.9874897853746738,-0.8314434035633318,-0.9882846320616041,0.5985307809649956,-0.9545982614059045
0.7061250349712448,0.6069944322800666,-0.7263529571950619,-0.3733137336173342,-0.10532437503836126,-0.3728227248183441,-0.8914745724775657,0.24034105134450737,-0.22404526012182888,2.475218438319551
-1.3163542406126314,-1.318127198016351,0.32377558550081303,-0.38597474760717404,-0.01979861299598064,-0.6571518309966736,-0.6690249372979338,-0.33373123282689626,0.3820045969770772,-0.9545982614059045
0.3951717914964715,0.881238295305068,0.5477992535301501,1.783388644830451,-1.0304871020597741,-0.025726148582316043,-0.13987932140530365,0.32910316462768074,1.5793559928677612,0.18867397183591392
0.35662586505553545,1.6476541360509833,-0.653259070215286,0.0547948172085382,-0.6418091132695193,0.9029995617413301,-0.10803193040997458,-0.3662831522757772,1.460430253908573,-0.9545982614059045
0.6118631849427983,0.807477505790342,-3.1503666857983594,0.1468901151631658,-0.5859882195601425,0.03513263638303703,-0.12372086242164732,0.7138637037774368,0.9659896808952902,-0.9545982614059045
-0.19386074944642312,0.46816878925937,1.362427200170428,0.4244659561054472,0.886163218535092,-2.3129071238345107,-1.1241679266691376,-0.5125048704644884,0.6951751176092046,0.18867397183591392
0.7061250349712448,0.6069944322800666,-0.7263529571950619,-0.3733137336173342,-0.10532437503836126,-0.3728227248183441,-0.8914745724775657,0.24034105134450737,-0.22404526012182888,2.475218438319551
-1.3163542406126314,-1.318127198016351,0.32377558550081303,-0.38597474760717404,-0.01979861299598064,-0.6571518309966736,-0.6690249372979338,-0.33373123282689626,0.3820045969770772,-0.9545982614059045
-1.3805943272378738,0.47024689585398693,0.118538793969299,-0.15511696924044427,0.19790521360250538,0.32981462488250746,-0.6428961239776411,0.6802978240829803,-2.0429237169940393,1.3319462050777324
1.0374506088839204,0.26430890220663183,-0.4783763581858526,-0.1336603030338347,0.16079936894836577,-0.45135439034781,-0.10175087106300539,0.20921798284165435,-1.2379028848606641,1.3319462050777324
0.4908621628658985,-0.8649643524701419,1.793470087271811,-0.4634608295790263,0.12580086797805412,-0.33696948412367617,-1.7140934941947101,0.5219581255519095,0.9611190158331031,-0.9545982614059045
-1.024125849123134,0.08084114250510198,0.21099728814369118,0.41831997256549763,-0.7995711889994284,-1.356045515845642,1.3103052892218492,0.17700696358677714,1.0015252434472977,-0.9545982614059045
1.4699589557295898,1.0997339541917073,-1.0964301263860559,-0.3888989727681757,0.040509672383897674,-0.02811292575514513,-1.082275756387418,0.4565800354215897,0.1075659181779131,0.18867397183591392
0.38689627831781154,-1.3961014386128725,-0.6464241824388443,0.0837000502644869,-0.010540759637144521,1.3137588095371686,-0.9649106531896238,-0.11938412127772606,0.9614406215082345,0.18867397183591392
-0.8900488203565811,0.7184176804835241,0.8498076703199823,-0.4603808888490748,-0.47260935465004755,1.0010207574234529,-0.051993978153053,0.11088913472291523,0.6353508000159688,-0.9545982614059045
-0.851709322252802,0.3412215940262226,-1.3197031563785988,0.09542334962905191,-0.17201806579448423,0.42790964163036027,-0.3451889524790439,-0.9755394931941792,0.8497216140480527,0.18867397183591392
-0.3305799989644983,-0.2581371114857568,0.09216919854534103,2.634171707307926,-0.14582422690463973,-0.03763811039993457,0.9602133580752232,0.11164622849362213,1.0486394482859616,-0.9545982614059045
-0.2361255775082781,-0.3299439523865401,-0.025246753064836983,2.7091808137112907,-0.125168828149971,-0.17454411151878846,1.0450036550315427,0.07025792392685218,1.0359136651253362,0.18867397183591392
-0.4608892506777854,-0.09449673813148643,0.13232801740923483,2.6637242922450204,-0.026510709264680108,-0.07982501857413814,0.7014197985608075,0.0726661915655879,1.0254380067826616,0.18867397183591392
-0.5399945800496336,-0.19818820252777597,-0.29512659015345255,0.2599916443277084,-0.41513339005792643,2.219274493405155,-0.3614839178422092,-0.06663162986692021,0.7280336160660361,0.18867397183591392
-0.3305799989644983,-0.2581371114857568,0.09216919854534103,2.634171707307926,-0.14582422690463973,-0.03763811039993457,0.9602133580752232,0.11164622849362213,1.0486394482859616,-0.9545982614059045
-0.2361255775082781,-0.3299439523865401,-0.025246753064836983,2.7091808137112907,-0.125168828149971,-0.17454411151878846,1.0450036550315427,0.07025792392685218,1.0359136651253362,0.18867397183591392
-0.4608892506777854,-0.09449673813148643,0.13232801740923483,2.6637242922450204,-0.026510709264680108,-0.07982501857413814,0.7014197985608075,0.0726661915655879,1.0254380067826616,0.18867397183591392
-0.05820880191787564,1.2877366969800104,0.36052279124483844,1.7097605705225372,-1.0645302273863533,0.702069737798135,-0.10149500030471328,0.10504172034622479,1.4593696445382884,-0.9545982614059045
-0.9270211857163949,1.096647700875968,-0.04664256412129065,0.05604775147038057,-0.1726879126370005,1.0913672555855352,-0.068764620094739,-0.08384138474192239,-1.755070726055237,1.3319462050777324
-0.85804758457277,1.0857444492339834,-0.032251742285684004,-0.020406499074528454,-0.14648554148832416,1.1445875896796593,-0.2996803010094467,-0.09833863143229762,-1.7730437687338763,1.3319462050777324
-0.9052515579546891,1.426733529611734,0.010781695273500733,-0.2728386387841327,0.18212616603525975,1.0711946282583416,-0.81570350720795,-0.4973599891343563,-0.873504669358198,1.3319462050777324
-0.412163858416199,0.07606914760816874,0.6227736022839334,0.46258498665533926,-0.6453038487668413,1.4984578483385256,-0.1964942763905317,-1.1715212680763751,1.2053579552277578,0.18867397183591392
0.5344475726420538,-1.9783449270416444,-0.3343226214595249,3.207934087594315,-0.6848215228842656,-1.4101860524641967,0.5398877772462743,0.9955130674638596,1.0298110249936259,0.18867397183591392
-0.8104661188187998,0.22649137856435458,1.459805070896851,-0.15270319288466416,0.7176962007569647,-1.037612112661565,-0.31250534415929876,-1.4571959452152272,-1.1466074805546813,1.3319462050777324
-1.319157531512306,-1.7583449538802396,1.223073945648016,0.6241944600228111,1.3670414033938503,-1.4011212334764418,0.4912397647614309,-2.0704879559398695,-0.43538746566566,-2.097870494647723
0.5344475726420538,-1.9783449270416444,-0.3343226214595249,3.207934087594315,-0.6848215228842656,-1.4101860524641967,0.5398877772462743,0.9955130674638596,1.0298110249936259,0.18867397183591392
-0.5058619183590589,-0.5871946797389008,1.1741643622856135,0.6999020072705514,-0.1560142659634285,1.1065228523147983,-0.5563752305349818,0.1132886113383964,1.182800015177359,-0.9545982614059045
-1.9511486526914232,0.3915023125204286,-1.3687220117659984,-0.3505801767776517,0.03273227628219289,1.6065746467047357,-1.3218588831885119,0.3211167324165171,0.5528484937952711,-0.9545982614059045
-1.3619129833744414,-0.6359510314060324,-0.867872618019734,-0.36914861689925427,-0.8608602157847637,1.1798082020931546,-0.7177069584967549,0.36276986151094137,0.7255739980073344,-0.9545982614059045
-0.23948026830447208,-2.1941425250867193,0.9439927133332393,0.8868118919367521,0.04671330251399823,1.0451406828209433,-0.16606105367181048,0.12908556542834812,1.1661743614955717,-0.9545982614059045
-0.5058619183590589,-0.5871946797389008,1.1741643622856135,0.6999020072705514,-0.1560142659634285,1.1065228523147983,-0.5563752305349818,0.1132886113383964,1.182800015177359,-0.9545982614059045
-1.751740075117778,-1.8819533896949094,-0.31620943074644775,-0.48105271669833877,0.13035012003584415,0.20992570807895403,-1.4123327813386333,0.13091705148846863,0.4241296261197868,0.18867397183591392
-1.9511486526914232,0.3915023125204286,-1.3687220117659984,-0.3505801767776517,0.03273227628219289,1.6065746467047357,-1.3218588831885119,0.3211167324165171,0.5528484937952711,-0.9545982614059045
0.5023096285442266,-1.348769724334892,-0.5838947543353725,0.22590452804013333,-0.0684997783034443,1.5963491499559301,-0.7039082879407619,-0.7385298181059666,0.9828859758626047,0.18867397183591392
0.5023096285442266,-1.348769724334892,-0.5838947543353725,0.22590452804013333,-0.0684997783034443,1.5963491499559301,-0.7039082879407619,-0.7385298181059666,0.9828859758626047,0.18867397183591392
0.7062175319022292,1.708856087439387,-0.2482569956724708,0.23884756468479784,-0.5271618543303215,-0.06661799126219907,0.09310438729989164,-0.47653975421796635,0.5471067119409266,-0.9545982614059045
-1.0845257899081056,0.6810084698309851,2.758355440798347,1.8140188462287052,-0.3696310691855133,0.8094645932254776,-1.4802614380644161,2.845848918417436,1.430017907101258,0.18867397183591392
0.46863346722869126,-1.6000673959310645,0.1253121525991441,1.823420446719626,-0.3032337361148229,0.8512991592338802,0.08382594686669995,-0.46275437703522754,1.5395086342753155,-0.9545982614059045
-0.3044111854135982,-0.1861963472207821,0.9707448142954923,1.7449203573524346,-0.0786615451239476,1.5990594057538303,-0.00848166682039896,0.44211022138182343,1.1056245646610572,-0.9545982614059045
0.21271199512004257,-0.5103000163212877,-0.3142614820312231,0.7268345595402961,-0.5911924718045073,-0.6899866615091418,0.591980662336482,-0.3771046432210838,1.0997078966595208,-0.9545982614059045
0.21271199512004257,-0.5103000163212877,-0.3142614820312231,0.7268345595402961,-0.5911924718045073,-0.6899866615091418,0.591980662336482,-0.3771046432210838,1.0997078966595208,-0.9545982614059045
-1.2971948943160834,0.3611379000992858,-1.5811344070736337,-1.6038797671642915,-1.5322955174712183,-1.419104882881533,0.8913815982324937,0.45321834177258713,0.7757920245320269,-2.097870494647723
-0.2307092578685194,0.3500544755493434,-0.3095600493054699,-0.08408218788695566,-1.0176377496479787,-0.4449370147279717,0.19918121258967394,-0.032652492846412445,-0.5920256160565216,0.18867397183591392
-0.6374938191380993,-0.045793216193941715,-0.02498612953490218,0.10784645653726986,0.1331458617175772,-1.0598628996091615,-0.990987304352008,0.04856675431458497,-1.4190671455874024,0.18867397183591392
-0.3044111854135982,-0.1861963472207821,0.9707448142954923,1.7449203573524346,-0.0786615451239476,1.5990594057538303,-0.00848166682039896,0.44211022138182343,1.1056245646610572,-0.9545982614059045
-0.06925221914933143,-0.3878386577931594,0.8066612290452366,1.6417321556757645,-0.04599947710798409,1.1735184726999228,0.05180203829520322,0.450099768059441,1.1838184140897696,-0.9545982614059045
0.4449801614940436,-0.6181461723779541,0.4738813761504346,-1.736238109153183,-1.2124620200130298,-0.49450666371669033,-0.29556023659653136,-0.3278273095911228,0.26507583685692215,-0.9545982614059045
0.14977392994499567,-0.9507440014184774,0.7919184509644934,-0.17112334471455545,0.2774259239124972,0.4999853041821605,-1.006038156794005,-0.5568389267745472,1.2735873955056864,-0.9545982614059045
-2.0684780626998274,-0.06925211941319506,-0.4521932413376138,-0.3662172215393732,0.11131271101682493,-0.14394331460242615,-1.0702453472044426,0.3135511191591464,0.322766881245772,-0.9545982614059045
-1.5189588768530173,0.00935514299457939,-0.5299510938288363,-0.2159227192361131,-0.4104561875510262,-1.52365627239703,-0.8728941321350019,0.008304175351912649,0.9326289785677044,0.18867397183591392
-1.9681945064860489,1.682588217576765,1.2328799151085132,1.205154640341146,-0.3554938984973546,-0.20211199017730114,-1.4698012437599683,3.4040249150346518,0.7282682478991773,0.18867397183591392
-0.4458420596578278,1.8090838518400898,-0.6147752408842647,0.12611115329346193,-0.3035007724841496,0.921046743938766,-0.6889150813316486,-0.7090976977503474,-0.6795520431911789,0.18867397183591392
-0.288049467921173,-0.37411663711452353,0.22280790133835077,-0.3791267841231501,-0.3055283527458484,-0.13865509492644856,0.5745643929777803,-1.6279102291392968,-0.19380782526169318,-0.9545982614059045
-0.17472158568644136,0.5429933519293645,-2.166018353928279,0.34574665907878144,-0.563829055688845,0.4673171045884419,-0.14711253187265808,-0.8245260251525568,0.6578789138391061,1.3319462050777324
0.5296306905912566,1.412431912221181,-0.6599114878484653,2.2787490378690634,-0.5444274077411833,-0.08520411687092054,0.3425224959389495,0.9128131556569444,-0.20147093269789662,1.3319462050777324
0.5025251801434927,1.460856505648574,-0.6861964877581999,2.3148498485178726,-0.5537289618121817,-0.10859897046703404,0.36197983530715416,0.9935432986291571,-0.1618050217461842,0.18867397183591392
-0.7458875040360268,-2.418083369279169,-1.6417854417744262,-0.6116865065734002,-0.9135437348104434,-1.5958163373016614,-0.17178947066994538,-0.6262510663147891,-0.8913055285885593,-0.9545982614059045
-0.17472158568644136,0.5429933519293645,-2.166018353928279,0.34574665907878144,-0.563829055688845,0.4673171045884419,-0.14711253187265808,-0.8245260251525568,0.6578789138391061,1.3319462050777324
0.8340521546234106,-0.04353260203036113,-0.8950038492660595,1.6769417116327021,-0.8824369274196774,0.9187622495190769,1.1325644984657608,-1.0776495493041274,1.416811485758324,-0.9545982614059045
0.11116751520920244,-1.5150628258116834,-1.0703876806285588,-0.03450380211932567,-0.6244703592863785,0.8228937389242359,-0.375881199035409,-1.1554483550684485,0.9082265794837256,-0.9545982614059045
0.21584156768507576,0.6173823842191634,-0.4970055764438535,-0.2794039510489467,-0.7644449102497247,0.6296509366302956,-0.363389015432847,-1.8000111801442726,1.3140479259422218,-0.9545982614059045
0.48421753994517214,-1.5789782967477022,-1.1724450828386206,0.23085932762958308,-0.4475128673964282,0.8626249016836295,-0.14104804338273125,-0.9261421856669112,0.6287871734429541,-0.9545982614059045
-1.066302704066383,1.1023835564423834,0.029463536234332257,0.22718034746334836,0.48837279358921926,-0.463425169597293,-0.3399272772482428,-1.7160131615708363,-0.6629147785657926,0.18867397183591392
-0.5972054371717845,-0.13696636915501043,-0.3916315812756403,2.9139232596054625,0.02121984644537467,-0.50592332652014,0.6786133520964085,0.3079790869407496,0.9868225774087721,-0.9545982614059045
0.40654337391131345,0.5089844911749282,0.21417811937848621,-0.015181194569408534,-0.1547099844448337,-0.7120445608180033,-1.0373436456396194,-0.24950353188789975,-0.504910752986688,1.3319462050777324
-0.007480834946002584,0.07508023418865863,-0.6475126106157203,-0.016122964131281284,0.7735608286168166,-0.6939321976648767,-0.036645320024827656,-1.2427402301121644,-1.383764551181726,0.18867397183591392
-0.6553499402525341,0.19768570387080586,-0.3426769284837779,0.1481824935961125,-0.5468736644246468,-1.478140648763718,-0.17205598720310653,0.4191815577828345,-0.13706950622265215,-0.9545982614059045
-0.5972054371717845,-0.13696636915501043,-0.3916315812756403,2.9139232596054625,0.02121984644537467,-0.50592332652014,0.6786133520964085,0.3079790869407496,0.9868225774087721,-0.9545982614059045
-0.1438805105263163,1.1723215018416828,-0.2647922480801678,0.06751399793962079,0.5653072858325934,-0.09997925120903947,-0.786689421713063,-0.6402784366821669,-0.5426482100137321,0.18867397183591392
-0.21904514655559437,0.16273507503658988,-0.6624707149816101,-0.005542747434776271,0.8963654238180203,-1.0131502059253465,-0.8330026799386,-1.514260904560524,0.12283609219867941,0.18867397183591392
0.20032050989879915,0.2496266865586209,0.17199493246556205,-0.019565616194702394,0.7305733395033417,-0.8428349186665591,-0.8472915199251635,-0.8123073430979029,-0.8678157657166605,0.18867397183591392
-0.2900550811175024,0.933318636921632,1.732259323368095,0.5748993721834534,-0.7539829229278011,-0.5857284441173027,-0.5118204040588845,0.3294140294511823,-0.49455756804013984,0.18867397183591392
-1.1973758169163744,1.6648859255812307,-0.08615214448980736,-0.0635480728667386,-1.233981280035177,0.18143170830385164,-1.020002871377751,0.4168086341764241,0.24397605089361935,0.18867397183591392
-1.125951243535475,-0.12865513451352797,-0.3641846111413117,-0.4726364820467703,-1.1384685794913463,-1.4474364655671141,1.6368130076703193,-0.2652506670292831,1.0497532699403382,-2.097870494647723
0.7020613246387423,-0.5368755785823296,-1.0669956777004452,0.07541780372713656,-0.35763570203123685,-0.5095205093680754,0.31969392755739867,0.1417585865172847,-1.3679342929705733,1.3319462050777324
-0.6485084968348929,0.12141753970645655,1.6377065140111187,-0.022531110891707156,-0.49089355779610777,-1.2273703349734706,-0.8345434628165936,0.05585114405830286,0.7301882916667884,0.18867397183591392
